"","0","10","20","30","40","50","60","70","80","90","100","110","120","130","140","150","160","170","180","190","200"
"750",0.778301419404093,0.778471350647488,0.778653869994581,0.778840229559173,0.779000172782439,0.779093568630795,0.779208349578958,0.779305651286042,0.779352769505986,0.779413127940051,0.779423641273362,0.77943797461879,0.779434739741312,0.779408399587942,0.779352794282723,0.779300174224042,0.77924551664288,0.779151841210148,0.779014020685083,0.778890422564145,0.778728319469264
"760",0.778380307735348,0.778551329516365,0.778780267523987,0.778936883621543,0.77906858174713,0.779174343169316,0.779266764596242,0.779365693934756,0.779421828063189,0.779458414418332,0.779479697780967,0.779437790175449,0.779457158636556,0.779456752275406,0.77938718293209,0.779329313224588,0.779261726037264,0.779121628201706,0.779030606662665,0.778870265878232,0.778708167843596
"770",0.778464734535797,0.778643330811593,0.778833658466352,0.778994271253495,0.779116195036293,0.779240961174699,0.779357967606919,0.779380879450913,0.779455515858514,0.779512408013574,0.779535679600482,0.779512411011116,0.779491930252044,0.779482932408899,0.779424805250486,0.779306941759465,0.779262645499104,0.779208540429311,0.77902635742499,0.778937828341678,0.778715224321142
"780",0.77855472494096,0.778751664261781,0.77891241861114,0.779060378211999,0.779213072662919,0.779308173942564,0.779390741728709,0.779468450937572,0.779494087917954,0.779531465723389,0.779558337976567,0.779539879764302,0.779528337070608,0.779504682017052,0.779430775243589,0.77935789239934,0.779272336668658,0.779161408525465,0.779022355998143,0.778902965041212,0.778719734231289
"790",0.778661169113898,0.778789927177223,0.778995250488413,0.779143760441265,0.779268463971784,0.779359177979385,0.779419374167348,0.779505743867611,0.779536889644182,0.779569622685264,0.779579867162532,0.779600997212142,0.779556022842708,0.779499209403851,0.779484454137291,0.779378758336669,0.77931530324181,0.779186257250122,0.779038217096646,0.778916148218892,0.778714790276201
"800",0.778744656056853,0.778863382516411,0.779049573089955,0.779175073551757,0.779295672814522,0.779415591370078,0.779483357475787,0.779553348290325,0.779582554908483,0.7795888687582,0.779632999930956,0.779623421188159,0.779586690441611,0.779545754067508,0.779479731583954,0.779415649117991,0.779321011664221,0.779206518255731,0.779072123858843,0.778926283142955,0.778753010519856
"810",0.778796593605838,0.778944638550481,0.779108622364743,0.779271834778896,0.779373047909839,0.779459902262336,0.779534794670554,0.779595561590481,0.779618576705313,0.779618300208994,0.779617809866974,0.7796496817566,0.779630646549964,0.779572833872206,0.779522853510925,0.779446094154324,0.779336912397552,0.779225551493797,0.779099028697004,0.77888833035825,0.778738092106941
"820",0.778882619993532,0.779057800549681,0.779181727282587,0.779285323066347,0.779410234108903,0.779511845020047,0.779581311234367,0.77962559914542,0.779656113520283,0.779683552181993,0.779679500076552,0.779678584455575,0.779642173269107,0.779592134472031,0.779530735664534,0.779440030300953,0.779380008714053,0.779229510325833,0.779090008757581,0.77893081586975,0.778746145950318
"830",0.778971610773073,0.779095487701143,0.779214657013787,0.779347311222339,0.779479046202796,0.779565408980688,0.779620470375336,0.779657365034868,0.779694246170391,0.779675629539424,0.779697630041285,0.779683880113267,0.77966260276629,0.779611634798297,0.77952909848014,0.779455818996838,0.779338579860703,0.779217222332589,0.779112498114171,0.778933820013916,0.778742127163463
"840",0.77895766691356,0.779166917249637,0.779284354647601,0.779421695390288,0.779500270047756,0.779611803463197,0.779640406385603,0.77967340782027,0.779718679857832,0.779749748964372,0.779741796287355,0.779699703600731,0.779650787462558,0.779613400545642,0.779542381176627,0.779454739313071,0.77937846094461,0.779220737374667,0.779098050553076,0.778926654432496,0.778750855936931
"850",0.779071201440917,0.779190445681356,0.779407552438278,0.779466950168357,0.779552502828978,0.779652781416134,0.779701678396712,0.779744935247531,0.779776110277192,0.779751727004857,0.779761271836052,0.779747143983794,0.779686193095062,0.779638206437757,0.779552458272461,0.77949874442633,0.779363661874509,0.779207482426158,0.779115673976827,0.778890765248668,0.778712014151822
"860",0.779151285423708,0.779263040186618,0.779401159479025,0.779489719799869,0.779610983704086,0.779695804448258,0.779761007050837,0.779764571119268,0.779790348174352,0.77979414246404,0.779806923704371,0.779800663954539,0.779728029186822,0.779643261049324,0.779575634491298,0.779501704270589,0.779348551828901,0.779248078184856,0.779099634614732,0.77890872583013,0.778695964625713
"870",0.779192081667329,0.779319576438276,0.779454474789868,0.779546503903187,0.779652783871342,0.7796993673699,0.779753143859445,0.779801400427914,0.779783732125336,0.779827235678832,0.779838972056298,0.77973003024656,0.77971856583446,0.779656617523249,0.779570850129605,0.779451885790987,0.779373184917642,0.779236135555072,0.779069843950015,0.778892695249674,0.778715012364941
"880",0.779230350631028,0.779390204203547,0.779497329926634,0.77960296506431,0.779678564922623,0.779772209741619,0.77979710493002,0.779828306199447,0.779836122546911,0.7798397085674,0.779821288086136,0.779791437454747,0.779734254212241,0.779673777575831,0.779579127029972,0.779523311879424,0.77938205530209,0.779228700965942,0.779033960405404,0.778879277029963,0.7786618437748
"890",0.779280391240804,0.779432553858659,0.779546186136318,0.779631820795279,0.779727551931879,0.779769673537037,0.779829475370744,0.779851812861516,0.77979869102716,0.779862427431016,0.779836311684601,0.77981935975419,0.779773864611381,0.779678980314167,0.779583847757227,0.779483754271992,0.7793847616638,0.779252059298875,0.779071281001618,0.778872923817519,0.77863548285065
"900",0.779336886795543,0.779479350327166,0.779545488656854,0.779686845187163,0.779744907662011,0.779784647542254,0.779828252220165,0.779811162964665,0.779862654343961,0.779879964353603,0.779846666007967,0.779826043145461,0.779742653768428,0.779687499296424,0.779599472775686,0.779474788071937,0.779353301125377,0.779235163327073,0.779067768441843,0.778880642657668,0.778658615542624
"910",0.779363857691496,0.779535157661029,0.779596277405819,0.779712177120862,0.779755303740059,0.779832141117257,0.779843439826809,0.779871383788683,0.779902548354845,0.779894707942509,0.779890243177028,0.779826697118839,0.779756903230303,0.779664093309562,0.77958067174011,0.779457455243025,0.779380793150097,0.779232102733161,0.77905062478904,0.778863599413088,0.778668859168265
"920",0.779393046264243,0.779547434734176,0.779655884776625,0.779731384562489,0.779800514224617,0.779798578713829,0.779889375274672,0.779917324486875,0.779911930229153,0.7798827599034,0.779868626784619,0.779810211579604,0.779741777719602,0.779670704522563,0.779610514150572,0.779499365221217,0.779380878151398,0.779178116069344,0.779014812210743,0.778828159896265,0.778649166030412
"930",0.779479098816972,0.779612994665419,0.779697101207013,0.779788572654484,0.779840672159648,0.779906192040502,0.779898923719672,0.77991918962321,0.779937490947697,0.779916658748418,0.779855600473556,0.779841621032249,0.779756686538716,0.77970164197624,0.779583543235995,0.779503288521633,0.779368921348829,0.779167586506948,0.779038982941542,0.778857467065907,0.778647141041752
"940",0.779475011479616,0.779649954251291,0.779717451003042,0.779804656957738,0.77985025821081,0.779891984027713,0.779906278937394,0.779946625735202,0.779938735801271,0.779900865238637,0.779890956652756,0.779855302287014,0.779773696947464,0.779721096490115,0.77957580443068,0.779458576334105,0.779327911047272,0.779193730937879,0.779023218644621,0.778796691403503,0.778620568748268
