"AIM_low","GEM_low","MESSAGE_low","REMIND_low","WITCH_low","AIM_mean","GEM_mean","MESSAGE_mean","REMIND_mean","WITCH_mean","AIM_median","GEM_median","MESSAGE_median","REMIND_median","WITCH_median","AIM_high","GEM_high","MESSAGE_high","REMIND_high","WITCH_high"
4.30829485828008,2.27278605862975,1.58579327999706,2.00992263038154,4.00401863057686,4.74749303636703,2.5756454280246,2.24879584164814,2.50568278640879,4.42124082182434,4.71861434560785,2.55835106588769,2.21333678953942,2.48191226774318,4.39964582710636,5.29802701508609,2.93094769821391,3.03909847054166,3.08214613515197,4.89778438821908
4.27057411845675,2.24742067662998,1.57013688081254,1.98385435213443,3.95894527713281,4.70484256054027,2.54219330769438,2.22761259418589,2.47004506499073,4.36581777364269,4.67548199246148,2.52530296538261,2.19224269574809,2.44708296920617,4.34343630640978,5.25450367758953,2.88922389441288,3.00342533882919,3.02904569048989,4.82996708510523
4.23757789199886,2.2213338321412,1.55651760070387,1.95950665551176,3.9115277233659,4.66184786907248,2.50960108816999,2.20690597165614,2.43754309658311,4.31177945813354,4.63319538014126,2.49303654640803,2.17144539536218,2.41465631164179,4.29078700214669,5.200047345904,2.84629335769435,2.97567369231389,2.99454569564993,4.76642604397231
4.20333502076532,2.19590970278944,1.5494874533342,1.9353390787466,3.8684239831166,4.62105054156459,2.47774900311537,2.18850468889804,2.40294851708914,4.25788308351949,4.5922186452319,2.46284661183099,2.15160719954443,2.38051378048602,4.23878933762864,5.1459761238763,2.80578318019274,2.95155508864781,2.94839081642391,4.69901271788833
4.17089796655479,2.17276163879325,1.52806350631533,1.90913764603212,3.8253205381736,4.58114468072487,2.44723336663267,2.16983300226242,2.37245996931897,4.20623836117858,4.55053596528093,2.43137634443045,2.13555464600743,2.34990045216698,4.18932860782901,5.10565127220667,2.76738337562604,2.92680471656133,2.91195515296974,4.63548316440816
4.13831855689831,2.14967945361909,1.51670838274986,1.88838035847397,3.78197014893831,4.54096730608011,2.41684945075586,2.14982309330722,2.34220948361612,4.15493806236493,4.51314183110805,2.40226608662789,2.11613087801533,2.31882936150792,4.13811634725682,5.05819570273459,2.72776682543088,2.89797142790157,2.87666097798194,4.5738349340325
4.10681718686052,2.12699252883105,1.50397899763868,1.86184524425445,3.73927764232537,4.50150547330194,2.38722989530634,2.13361652347202,2.30996976805497,4.10460428097251,4.47230751838777,2.37357595378046,2.10059035632886,2.28807074929852,4.08800524328646,5.00746948666147,2.68847666998926,2.87477558370985,2.83472040283911,4.51426493057915
4.07471586380451,2.1040604061067,1.48961231487973,1.83725867106417,3.69933385090452,4.46184700822028,2.35818769983571,2.1138914489833,2.27958440672804,4.05607196127876,4.4332265094092,2.3454017409801,2.07896258179481,2.25892878128288,4.04137400941633,4.95937448099679,2.65119799483734,2.85151160119943,2.79389387645105,4.4564545565318
4.04412174318484,2.08187344523384,1.47935457503878,1.81544679461977,3.65737925079836,4.42429086557147,2.33053441769089,2.09660372410459,2.25038963551427,4.00835896836236,4.39508551861665,2.31826950947822,2.06405908360829,2.22817329852642,3.99419686543006,4.91526924970254,2.61675165876517,2.82769651879503,2.75786468143606,4.39790016111584
4.01269995642124,2.05845373619269,1.46240763844536,1.79323724269974,3.61802074961625,4.38645810130888,2.30370712183494,2.07878890043756,2.22175840523657,3.96068563361661,4.35770807186032,2.29179576840218,2.04526396890982,2.20171754362699,3.94746754376606,4.8709091946349,2.583862212058,2.80704227025381,2.72066612532717,4.34125379054448
3.98343220784505,2.0399216568974,1.45061814014762,1.76945197771503,3.57839156297166,4.34982376866468,2.27746481919221,2.05871489270526,2.19420267980761,3.91458140171328,4.32220696324467,2.2658985451934,2.02394660551729,2.17340228572329,3.90226512496125,4.82963276280934,2.55064901011958,2.78050794180791,2.68660199300956,4.28567439764937
3.95207793679706,2.01953253192577,1.43547586146124,1.74793461500372,3.54045868722105,4.31217105076202,2.25184496565,2.04092903693921,2.16648354953842,3.86849145838383,4.28397555206368,2.24004965391845,2.00893913485312,2.14552477305516,3.85782887879034,4.78133526553129,2.51923226628942,2.75754925661523,2.65460767846935,4.23047418046049
3.92283366928949,2.00014254074766,1.42538785801429,1.72980959460075,3.50071919765169,4.27706291951039,2.22657294485585,2.02501099725852,2.13984594148914,3.82427072844101,4.24832564133628,2.2160289712861,1.99173555546473,2.12007009284812,3.81256297636335,4.74279470317508,2.48555609832495,2.73576629467023,2.62358099356151,4.18035832373226
3.89510429283344,1.98013826655086,1.41230533953833,1.70803893064724,3.46490602659341,4.24106115715346,2.20170917574998,2.00603637316834,2.11233679087461,3.78000259879907,4.21352229914025,2.19124482717321,1.97285131418146,2.0915772156832,3.76985433007517,4.69347332164062,2.45580108634283,2.70924748566989,2.58570552431244,4.1271929484179
3.86691128893447,1.96060819367092,1.40429570897766,1.68687049628281,3.42543351348961,4.20743948817041,2.17833179294896,1.99096036138752,2.08689108316289,3.73610589546433,4.17933379448822,2.16840353041002,1.95682391940457,2.0666419666104,3.72547332371681,4.65962729664536,2.42658349337058,2.68776573845606,2.55269259910661,4.07476682331043
3.83806176529545,1.94223370085194,1.38852375015516,1.66846978540675,3.38783364119157,4.17209322108596,2.15477161887914,1.97248713527359,2.06078090812713,3.69396848685957,4.14493704151225,2.14511082917372,1.93882524767238,2.04215346523116,3.68428181108402,4.61179201505837,2.39629201132609,2.66975761002424,2.5211521504475,4.0271493400643
3.81030809673789,1.9246877717926,1.37791590724707,1.64983916848662,3.35374180046356,4.13829348859605,2.13173039437084,1.95595167275918,2.03808550819463,3.6524625438099,4.11200033249442,2.12229257903875,1.92404301796825,2.01854339743965,3.64323447245636,4.57488521548776,2.36830723316822,2.64330389987556,2.49428985128647,3.97820219890498
3.78327988851165,1.90519386501615,1.36009976190433,1.63012980121494,3.31798968969338,4.10549672571677,2.10933563935464,1.93691665606934,2.01400576710384,3.61143568093693,4.07939394384782,2.10027430737855,1.90631277574685,1.99423424472339,3.60192928292047,4.53118877644008,2.34190316894333,2.61434122779575,2.46498034772804,3.93165200623098
3.75775037487768,1.89000143738006,1.35406421111584,1.61167734655425,3.28339244130941,4.07366000239785,2.08744730563161,1.92208210726067,1.9884059245484,3.57124352781847,4.04674789970622,2.07845730590499,1.89151122364601,1.96991697088415,3.56240573737657,4.49693555034719,2.31411216812418,2.60185074474162,2.43122491942744,3.88517132124182
3.7309396668697,1.87295013406164,1.33637590566538,1.59232375349675,3.24932821192496,4.03971126160654,2.06650734691583,1.90448625715601,1.96530155933962,3.53189558507558,4.01421175882181,2.05790296727689,1.87427405751198,1.94681065631602,3.52308061941038,4.45396843947951,2.285946322768,2.57677559140127,2.40389105242359,3.83997533266884
3.70386844888491,1.85422643055846,1.32372860921859,1.57514600862608,3.2151946351006,4.00832714177831,2.04551358002396,1.88796624340804,1.94230137519134,3.49340484099427,3.98291546814868,2.037516463228,1.85764816972602,1.92237262664622,3.48502636426886,4.41630382617627,2.26182398162524,2.55585214427295,2.37573120189776,3.79801067934948
3.67851353733289,1.83767093331312,1.31201614851742,1.55637051111395,3.18071665017088,3.97567647751243,2.02484663016276,1.87225745789075,1.91985566130658,3.45519515046342,3.95098588564059,2.01732129657249,1.84139077746734,1.90007376124606,3.44692030144759,4.37306414702472,2.23715023430512,2.53381687612552,2.34870370122036,3.75276781019761
3.6523243777746,1.82107447994213,1.3014232366579,1.53936660047406,3.14839166759006,3.94529714840528,2.00499421880748,1.85328982692031,1.89668351262618,3.41706039166271,3.91923682789417,1.99746224453052,1.82378266595045,1.87811137876379,3.40882811113544,4.3387247810619,2.21284831582626,2.50556181870027,2.31790192137976,3.71110915469088
3.62774373080032,1.80483091288014,1.29161269054936,1.52268510459858,3.11424104328425,3.91463919791942,1.98523576793922,1.83898789651683,1.87695532289974,3.37962872661121,3.89018027729931,1.97822786713457,1.80860831969134,1.85908574210852,3.37234388876728,4.30148359529211,2.18857850430723,2.48926401232284,2.29579235178004,3.67020596880983
3.60362590844559,1.78973283403055,1.27611791128136,1.50278114295745,3.08296789975742,3.8832138252138,1.9664358106217,1.82207775111517,1.85297973796543,3.34327886643409,3.85924681587738,1.9594260726434,1.79328440038855,1.8352685409212,3.33623595788809,4.26067189552553,2.16637905939415,2.46836861318273,2.26232217127964,3.62576332427801
3.57869739262649,1.7737147311894,1.26372594738887,1.48710952833343,3.05241804703829,3.85383585477204,1.94723612586193,1.80433719560077,1.83326942367294,3.30795723461153,3.83017981797067,1.94031530862359,1.77592319089494,1.81540450200084,3.30065685698759,4.22569198558632,2.14240458316362,2.44252432852112,2.23966749791703,3.58796251813854
3.55444338705352,1.75870393084626,1.25306364252364,1.47135535232194,3.01965474849465,3.82479122698791,1.92908783770227,1.79007889783565,1.81160064237407,3.27239248924571,3.80088007029581,1.92262260926648,1.75974338390884,1.79373637464732,3.26589800482544,4.19132543488359,2.12037452568588,2.43046625992109,2.21205414906375,3.54758252497211
3.53034637983386,1.74352815049002,1.24030889679244,1.45247836044629,2.9896245437544,3.79649655754644,1.91095335253171,1.772875254114,1.79023802950526,3.23811412259645,3.77241172267605,1.90467391814642,1.74339441407273,1.77217558262337,3.23130675666827,4.15625685756583,2.09939475123097,2.40389560393133,2.1880910285229,3.51108716683317
3.50785581651128,1.72836832620922,1.22570784167258,1.4387248438788,2.95798890232307,3.76861052009388,1.89325873716434,1.75665767080603,1.77058022812715,3.20374662072921,3.74485998804757,1.88680775695642,1.72735145559726,1.75349235152263,3.19683951296301,4.12440542423336,2.07884824395455,2.38619791352845,2.16261402378454,3.4723687124787
3.48436792081924,1.7145435556176,1.21720835920439,1.42109475786809,2.92910774650319,3.73967488570688,1.87639924463329,1.74278972650357,1.75085482400669,3.17006359871667,3.71723255746574,1.87043221161656,1.71447531362239,1.73308583950772,3.16258400860631,4.08763542234505,2.05778401371397,2.36952482611934,2.1357413772528,3.4353268085364
3.4617555219683,1.70082461779087,1.2046780083533,1.40617405162638,2.89917330655044,3.71253997764979,1.85911198783011,1.72702573872344,1.73149538994901,3.13724047167879,3.68921667351436,1.8533778708131,1.69675572888809,1.71495655394584,3.13048198105454,4.05689057905062,2.03716806825443,2.34748625046029,2.11721233399972,3.39890537427816
