"cb.grid","bestos.mm","bestos.0","bestos.1","bestos.2","bestos.se"
1700,3.8072821842602,2.7406284734132,2.7406284734132,1.88322189698628,0
1710,3.57468312584384,2.53675120443792,2.53675120443792,1.60617798575877,0
1720,3.33035193509716,2.33855596258634,2.33855596258634,1.34675999007552,0
1730,3.07865916004347,2.14802217657721,2.14802217657721,1.11001913394549,0
1740,2.82355554669116,1.96602946720067,1.96602946720067,0.899227088977281,0
1750,2.56855131615927,1.79260730618497,1.79260730618497,0.715930537767753,0
1760,2.31678333078693,1.62727451823467,1.62727451823467,0.560154915563442,0
1770,2.07108576218751,1.46937085110739,1.46937085110739,0.430689415257858,0
1780,1.83404181361463,1.31833266787982,1.31833266787982,0.325411548311044,0
1790,1.60800274089381,1.1738803977444,1.1738803977444,0.241613266849027,0
1800,1.3950706248656,1.03610420141862,1.03610420141862,0.176298380051383,0
1810,1.19705089113804,0.905452716726422,0.905452716726422,0.126430805482297,0
1820,1.01538765817888,0.782644637572326,0.782644637572326,0.0891232514588955,0
1830,0.850796840576968,0.668230496764175,0.668230496764175,0.0614631112580109,0
1840,0.704551193730868,0.56377451879079,0.56377451879079,0.0419186966872488,0
1850,0.57621318049596,0.469468770667206,0.469468770667206,0.0281186095985192,0
1860,0.465364883735741,0.385743644957682,0.385743644957682,0.0185582501321649,0
1870,0.371146719642638,0.312698130220878,0.312698130220878,0.0120567048417706,0
1880,0.29233886683506,0.250091555705162,0.250091555705162,0.00771412385069433,0
1890,0.227461020961543,0.197376176045786,0.197376176045786,0.00486355688242068,0
1900,0.174878726913151,0.153759094815846,0.153759094815846,0.00302340481217125,0
1910,0.132572868924496,0.117947734089925,0.117947734089925,0.00152227942807566,0
1920,0.099349821916055,0.089352399064444,0.089352399064444,0.000584805924201257,0
1930,0.0736076207238479,0.0668567391656488,0.0668567391656488,0,0
1940,0.0542841241641726,0.0497777024966034,0.0497777024966034,0,0
1950,0.039639777899706,0.0366638859867554,0.0366638859867554,0,0
1960,0.0286796934846285,0.0267342093857875,0.0267342093857875,0,0
1970,0.0205718914848285,0.0193119015933427,0.0193119015933427,0,0
1980,0.0146384015879895,0.01382943930312,0.01382943930312,0,0
1990,0.00982394498436796,0.00982394498436796,0.00982394498436796,0,0
2000,0.00692682707809924,0.00692682707809924,0.00692682707809924,0,0
