"cb.grid","bestos.mm","bestos.0","bestos.1","bestos.2","bestos.se"
1290,44.5327504106881,35.1709291832697,30.2812367616708,14.9319515759691,5.24784197806816
1300,39.9654085648578,31.2105529551321,26.5968202334716,12.1489504136252,4.40243591198554
1310,35.9622017430552,27.7864484750895,23.4227227589384,9.82248326571393,3.66634550955703
1320,32.4782250762846,24.853812627522,20.7127880920154,7.90795364182198,3.02984153510929
1330,29.4531615001579,22.3558258130374,18.412620208974,6.35664626001773,2.48338097648012
1340,26.8172929574977,20.2284255655688,16.4637089144418,5.11763926053884,2.01829514794903
1350,24.4971475330628,18.4044286246143,14.8058214712419,4.14130192317927,1.6252524994861
1360,22.4219463552077,16.8186590942411,13.3820591757749,3.38029061918603,1.29607770418092
1370,20.528765701733,15.4121395694489,12.1410514128478,2.79095809567064,1.02287626530015
1380,18.766188091937,14.1351940140561,11.0393449686502,2.33760610135533,0.798587304188467
1390,17.0953151656973,12.9483417800846,10.0416084320936,1.98919194455198,0.616718005867641
1400,15.4905997429234,11.8233864354589,9.12136475053925,1.7207829276779,0.470600883591479
1410,13.9398312661281,10.7439353242198,8.26149210621805,1.51465494533845,0.35461755673138
1420,12.4409690575879,9.7029216146007,7.45232367608727,1.35601149998326,0.264009670666882
1430,11.0000583285617,8.70123770478815,6.68946055253536,1.23603020924392,0.194163052921487
1440,9.62939449264192,7.74653471655126,5.97543353258995,1.15031693853262,0.140633777240168
1450,8.34332281284398,6.84949336063047,5.31494007789199,1.09486494930738,0.100795984077249
1460,7.15578446611979,6.02163223492355,4.71377927946362,1.06870798192584,0.0708841702208968
1470,6.0800818630972,5.27541826106779,4.17946303757875,1.07018441152548,0.0490474332451668
1480,5.1260394945399,4.62070825612851,3.71800392843898,1.10168776803112,0.0333544570225199
1490,4.29743194943919,4.06231004799567,3.33165502717777,1.16056205964157,0.0222565218702871
1500,3.59533677200991,3.60097849405008,3.01992744127925,1.24451768678456,0.014535809117951
1510,3.0140027855055,3.23300391776315,2.78071518279526,1.35133750858679,0.00925350983032283
1520,2.54669785564031,2.95407034265079,2.60667699340287,1.47369877786904,0.0057002730032198
1530,2.181517728816,2.75312286373041,2.49110905800454,1.60532877696708,0.00364981500771988
1540,1.90229945088282,2.61443999289202,2.42038545742052,1.73881791355189,0.00229479025119789
1550,1.69395665632303,2.52328130649529,2.38215097334406,1.86611298619675,0.00141681154355978
1560,1.5417562547129,2.4639672855005,2.36317811228055,1.97879596537287,0.000858970252631547
1570,1.43133611918959,2.42232995347152,2.35164868328888,2.07001820412713,0.000511376902075336
1580,1.3489250167768,2.38446988547285,2.3357964775428,2.13285814032597,0
1590,1.28278678287471,2.33923901496205,2.30632536005394,2.16252626161763,0
1600,1.22378516656906,2.27766452488904,2.25580919256842,2.15622236040885,0
1610,1.16565624552873,2.19555640105545,2.18130571854741,2.11332776518116,0
1620,1.1032537223042,2.09006549533497,2.08094095781567,2.03540280784237,0
1630,1.03406645809906,1.961633280894,1.95589630526601,1.9259936471201,0
1640,0.957708889429258,1.81332564669892,1.80978361784002,1.79027458535727,0
1650,0.873474662116834,1.64922150669881,1.64707408106724,1.63457023255247,0
1660,0.785757050794353,1.47496483193673,1.47368638968154,1.46581359597699,0
1670,0.694289730091845,1.29557044258015,1.29557044258015,1.29099987053276,0
1680,0.604067871186576,1.11917946035357,1.11917946035357,1.1163923016553,0
1690,0.516481936321697,0.949815487164679,0.949815487164679,0.948445140009972,0
1700,0.433844927745058,0.791809673425041,0.791809673425041,0.791298296522965,0
1710,0.357964745679983,0.648337019451354,0.648337019451354,0.648337019451354,0
1720,0.290379698444902,0.521681004475937,0.521681004475937,0.521681004475937,0
1730,0.2313112407588,0.412239131446965,0.412239131446965,0.412239131446965,0
1740,0.180940709510774,0.319917416716855,0.319917416716855,0.319917416716855,0
1750,0.138992657378622,0.243824817253206,0.243824817253206,0.243824817253206,0
1760,0.104851299130077,0.182507016888545,0.182507016888545,0.182507016888545,0
1770,0.0776778666807448,0.134170765321296,0.134170765321296,0.134170765321296,0
1780,0.0565176207076917,0.0968800582949624,0.0968800582949624,0.0968800582949624,0
1790,0.0403890554582924,0.068713027667481,0.068713027667481,0.068713027667481,0
1800,0.0283516218491905,0.0478754653253814,0.0478754653253814,0.0478754653253814,0
1810,0.0195515593971204,0.0327726036239195,0.0327726036239195,0.0327726036239195,0
1820,0.0132478617905889,0.0220447098701865,0.0220447098701865,0.0220447098701865,0
1830,0.00882190469517716,0.0145741925617238,0.0145741925617238,0.0145741925617238,0
1840,0.00577490531541028,0.00947250647880021,0.00947250647880021,0.00947250647880021,0
1850,0.00371733607608834,0.00605457962673146,0.00605457962673146,0.00605457962673146,0
1860,0.0023539006971964,0.00380720723727795,0.00380720723727795,0.00380720723727795,0
1870,0.00146691774809314,0.00235626588645132,0.00235626588645132,0.00235626588645132,0
1880,0.000900126034248168,0.00143600450205424,0.00143600450205424,0.00143600450205424,0
1890,0.0005441574108913,0.0005441574108913,0.0005441574108913,0.0005441574108913,0
1900,0,0,0,0,0
1910,0,0,0,0,0
1920,0,0,0,0,0
1930,0,0,0,0,0
1940,0,0,0,0,0
1950,0,0,0,0,0
1960,0,0,0,0,0
1970,0,0,0,0,0
1980,0,0,0,0,0
1990,0,0,0,0,0
2000,0,0,0,0,0
