"cb.grid","bestos.mm","bestos.0","bestos.1","bestos.2","bestos.se"
0,760,760,760,760,760
750,3.23835153099582,3.23835153099582,1.472256604084,0,3.79346102301759
760,3.1869026219048,3.1869026219048,1.47766870662083,0,3.766890175234
770,3.1140366517103,3.1140366517103,1.47210136821978,0.000808962284869547,3.72574754774474
780,3.01942218957635,3.01942218957635,1.45478955036016,0.00125998989148586,3.66936336524313
790,2.90328332860324,2.90328332860324,1.42522839960866,0.00194548409884108,3.59721750660309
800,2.76648042266294,2.76648042266294,1.38324021133147,0.00297589191295064,3.50897680894249
810,2.61119810388033,2.61119810388033,1.329664960367,0.00450642166756922,3.40453532066244
820,2.43882663309577,2.43882663309577,1.26426430241296,0.00675088155819906,3.28405630790354
830,2.25278463468185,2.25278463468185,1.18858965642211,0.00999742285161103,3.14801396134584
840,2.05674722445415,2.05674722445415,1.10427880190273,0.0146251348345711,2.99723170008923
850,1.85491093917297,1.85491093917297,1.01340997103849,0.0211196320973053,2.83291285840968
860,1.65182179099788,1.65182179099788,0.91843410721602,0.0300848449157579,2.6566586014276
870,1.45216597620029,1.45216597620029,0.822076143003031,0.0427831895977043,2.47046745903704
880,1.2605417542037,1.2605417542037,0.72721300216729,0.0593379375601183,2.27671122353033
890,1.08123528154011,1.08123528154011,0.636739691184771,0.0810745453181407,2.07808337337383
900,0.918023670744976,0.918023670744976,0.553436627218271,0.109081653379397,1.87751871913493
910,0.774024644737559,0.774024644737559,0.479850596178327,0.144474276103468,1.67808639974601
920,0.65160438085591,0.65160438085591,0.418198423667591,0.18831863167934,1.48286218820149
930,0.552345090317937,0.552345090317937,0.370297284718007,0.241539868686155,1.29478959813956
940,0.477063866260703,0.477063866260703,0.337519873126996,0.304819218638414,1.11654178437112
950,0.425866715647387,0.425866715647387,0.32076792045013,0.378490266923169,0.950397124738396
960,0.398218203019639,0.398218203019639,0.320455094694632,0.462446315358608,0.798140391848261
970,0.393008429680462,0.393008429680462,0.336490808972771,0.55607158332208,0.66099868553706
980,0.408604607087536,0.408604607087536,0.36825982493019,0.658207809720677,0.539617261918059
990,0.442882744392768,0.442882744392768,0.414597887485009,0.767164530310728,0.434075754463872
1000,0.49324391532285,0.49324391532285,0.473769603777975,0.880776169848881,0.343940799501833
1010,0.556627129610589,0.556627129610589,0.543459832680036,0.996502786696581,0.268347429268653
1020,0.629535342686859,0.629535342686859,0.620792610729718,1.11156487415443,0.206099251538541
1030,0.708091621193825,0.708091621193825,0.702391202437481,1.22309727854186,0.155776599697877
1040,0.788138792517947,0.788138792517947,0.784488977510228,1.32830419517729,0.115842445469792
1050,0.865401639681344,0.865401639681344,0.863106849430146,1.42461845652698,0.0847388987353773
1060,0.93563984523043,0.93563984523043,0.93422303368687,1.50973673844159,0.060960918520844
1070,0.994924373937058,0.994924373937058,0.994065403684427,1.58176530001398,0.0431218364412556
1080,1.03986010985155,1.03986010985155,1.03934873294948,1.63921263389423,0.0296893196166152
1090,1.06751268109963,1.06751268109963,1.06751268109963,1.68097839457561,0.020328333424652
1100,1.07691456450069,1.07691456450069,1.07691456450069,1.70632006326113,0.0136768388653194
1110,1.06665371084699,1.06665371084699,1.06665371084699,1.71481315285385,0.0087421329282475
