"cb.grid","bestos.mm","bestos.0","bestos.1","bestos.2","bestos.se"
0,1540,1540,1440,1310,1690
750,149.559401781787,149.559401781787,144.67136102282,133.416921717601,157.196078452601
760,144.522540861378,144.522540861378,139.341255126194,127.548315604329,156.305484991629
770,139.003712616488,139.003712616488,133.552321488729,121.285203583844,155.331991553552
780,132.99878287187,132.99878287187,127.30921923721,114.649592090971,154.26980021733
790,126.515553120044,126.515553120044,120.628846210213,107.675614579502,153.112103701326
800,119.57604959616,119.57604959616,113.542196797565,100.41046172636,151.851624577482
810,112.218453536873,112.218453536873,106.09576434279,92.9147102431051,150.480938175688
820,104.498380742112,104.498380742112,98.352222950259,85.2618526069357,148.99296565171
830,96.4892035532527,96.4892035532527,90.3901266625773,77.5368652826149,147.379713558818
840,88.2811384501309,88.2811384501309,82.3024110044315,69.8337266856252,145.634727338672
850,79.9789092103267,79.9789092103267,74.1935802939993,62.2519079145785,143.751348278948
860,71.6979408635703,71.6979408635703,66.1756113963854,54.8919991131432,141.72380090222
870,63.5592310179619,63.5592310179619,58.362784770734,47.8507814087943,139.548551118818
880,55.6832540735776,55.6832540735776,50.8658371892162,41.2161795667703,137.225075000538
890,48.1834395680628,48.1834395680628,43.7859789788465,35.0626026044533,134.755165480083
900,41.1598844982298,41.1598844982298,37.2093942334125,29.4471744200729,132.143722350977
910,34.6939766136619,34.6939766136619,31.2028195440855,24.407265536518,129.398835358422
920,28.8445084889319,28.8445084889319,25.8106715614011,19.9595725148777,126.531599743393
930,23.6456651877415,23.6456651877415,21.0539873723079,16.1007846101079,123.55564865545
940,19.1070106861901,19.1070106861901,16.9311956420063,12.8096697513751,120.486424454798
950,15.2153326862078,15.2153326862078,13.4205005689729,10.0502447079014,117.340247926953
960,11.9379833727136,11.9379833727136,10.4834791965422,7.77559584876966,114.132761849397
970,9.22721158869966,9.22721158869966,8.06939305491071,5.93189710871016,110.879069326303
980,7.02493423727394,7.02493423727394,6.11970355120221,4.46222200466937,107.591731936046
990,5.26743398434593,5.26743398434593,4.57234381768689,3.30984512639097,104.280797620993
1000,3.88957330826075,3.88957330826075,3.36541250888783,2.42084865287782,100.952093912727
1010,2.82825146983994,2.82825146983994,2.44008830527993,1.74596658332488,97.6075575966199
1020,2.02497215811644,2.02497215811644,1.74269215073373,1.24169599144495,94.2462750081946
1030,1.42751326974168,1.42751326974168,1.22592976904446,0.870771825074172,90.8639133849268
1040,0.990783423884715,0.990783423884715,0.849420883519438,0.602138401844674,87.4537620133892
1050,0.674178077040743,0.674178077040743,0.576831261180641,0.407727111434826,84.0065713288918
1060,0.451464689879125,0.45095331297705,0.38512600316083,0.272059431485042,80.5155022057358
1070,0.297052365367421,0.29619339511479,0.252482730473552,0.178418995419782,76.9725391794243
1080,0.192105742975292,0.190688931431732,0.162187566415633,0.115062857468857,73.373441499061
1090,0.122257095186197,0.119962304934999,0.1017132298964,0.073119677866693,69.7155085364626
1100,0.0769894052769306,0.0733395902692108,0.0618656390132213,0.0462109825803081,66.001055836045
1110,0.0492667562267962,0.0435664832235764,0.0364824255057775,0.0303330876304791,62.2371482208473
1120,0.0334517735489534,0.0247096406207059,0.0204147893575481,0.0220130467961296,58.4368556216012
1130,0.0257325526859935,0.0125670907227495,0.0100102062123728,0.021038255667797,54.6170060545514
1140,0.024551312121485,0.00508194894946455,0.00508194894946455,0.0240399352194096,50.7997134614464
1150,0.031059666771322,0.00278715869826666,0.00278715869826666,0.031059666771322,47.0105539758015
1160,0.0416860164426892,0.00137034715470688,0.00137034715470688,0.0416860164426892,43.277692234228
1170,0.0569635101625679,0.000511376902075336,0.000511376902075336,0.0569635101625679,39.6306329163763
1180,0.0776218141885978,0,0,0.0776218141885978,36.097299977375
1190,0.104805522290347,0,0,0.104805522290347,32.7040002151076
1200,0.138957339699164,0,0,0.138957339699164,29.4736262666304
1210,0.180915493987154,0,0,0.180915493987154,26.4246763438514
1220,0.231295391923768,0,0,0.231295391923768,23.5706524715993
1230,0.290372273771372,0,0,0.290372273771372,20.9200129609268
1240,0.357964745679983,0,0,0.357964745679983,18.4758469755361
1250,0.433333550842982,0,0,0.433333550842982,16.2372838178999
1260,0.51511158916699,0,0,0.51511158916699,14.1989579840131
1270,0.601280712488309,0,0,0.601280712488309,12.3533805661548
1280,0.68920778114238,0,0,0.68920778114238,10.6900052265878
1290,0.77574684458198,0,0,0.77574684458198,9.19843340928277
1300,0.857406576426927,0,0,0.857406576426927,7.86673969918728
1310,0.93057321867915,0,0,0.93057321867915,6.68405894296573
1320,0.991770613433229,0,0,0.991770613433229,5.63823252331294
1330,1.03793192140592,0,0,1.03793192140592,4.719061350219
1340,1.06665371084699,0,0,1.06665371084699,3.91623998974881
1350,1.07640318759861,0,0,1.07640318759861,3.22092709207731
1360,1.06665371084699,0,0,1.06665371084699,2.6230001989202
1370,1.03793192140592,0,0,1.03793192140592,2.1134643651974
1380,0.991770613433229,0,0,0.991770613433229,1.68388607136762
1390,0.93057321867915,0,0,0.93057321867915,1.32592030615095
1400,0.857406576426927,0,0,0.857406576426927,1.03121957223205
1410,0.77574684458198,0,0,0.77574684458198,0.791431070098706
1420,0.68920778114238,0,0,0.68920778114238,0.599296450335829
1430,0.601280712488309,0,0,0.601280712488309,0.447092592156446
1440,0.51511158916699,0,0,0.51511158916699,0.328611430439596
1450,0.433333550842982,0,0,0.433333550842982,0.238236331502861
1460,0.357964745679983,0,0,0.357964745679983,0.170413579300986
1470,0.290372273771372,0,0,0.290372273771372,0.119941972437127
1480,0.231295391923768,0,0,0.231295391923768,0.083020214321442
1490,0.180915493987154,0,0,0.180915493987154,0.0564736352022602
1500,0.138957339699164,0,0,0.138957339699164,0.037716774084729
1510,0.104805522290347,0,0,0.104805522290347,0.0246947535897582
1520,0.0776218141885978,0,0,0.0776218141885978,0.0158127530861742
1530,0.0564521332604926,0,0,0.0564521332604926,0.00986146491301501
1540,0.0403156692879823,0,0,0.0403156692879823,0.00594460525891777
1550,0.0282725080730554,0,0,0.0282725080730554,0.00371160179475767
