"iso3","year","gdpcap_nocc","gdpr","pop"
"LAO",2064,16482.1549026883,0.0288684682991101,9.26237231403809
"LAO",2065,16956.6774478665,0.0287900792086822,9.2594115350144
"LAO",2066,17444.4978561393,0.0287686316952533,9.25479504808286
"LAO",2067,17945.977914999,0.0287471765020262,9.24852503442578
"LAO",2068,18461.4889373036,0.0287257136248751,9.24060456205402
"LAO",2069,18991.4120030034,0.0287042430596727,9.23103758332787
"LAO",2070,19536.1382067489,0.0286827648022856,9.21982893168762
"LAO",2071,20093.9329781923,0.0285519464256632,9.20772458342734
"LAO",2072,20665.0247011386,0.0284211022086152,9.19472801371863
"LAO",2073,21249.6430471847,0.0282902321434861,9.1808429574997
"LAO",2074,21848.0188903609,0.0281593362226147,9.16607340768652
"LAO",2075,22460.3842184766,0.0280284144383385,9.15042361325893
"LAO",2076,23083.8777154871,0.0277596986296269,9.13434608175087
"LAO",2077,23718.4755839427,0.0274909560809968,9.11784314044908
"LAO",2078,24364.1443566262,0.0272221867884568,9.10091717605084
"LAO",2079,25020.8406597113,0.0269533907480135,9.08357063408845
"LAO",2080,25688.5109826035,0.0266845679556744,9.06580601834
"LAO",2081,26366.5311257331,0.0263939059600897,9.04774142922879
"LAO",2082,27054.7825531539,0.0261032224580022,9.02937878732113
"LAO",2083,27753.1345998326,0.0258125174470238,9.01072004244017
"LAO",2084,28461.4442985965,0.0255217909247685,8.99176717332081
"LAO",2085,29179.556220373,0.0252310428888474,8.97252218725978
"LAO",2086,29909.0189938281,0.0249991044396296,8.95301968190223
"LAO",2087,30649.7801689467,0.0247671505130764,8.93326150695116
"LAO",2088,31401.7780763011,0.0245351811076371,8.9132495336856
"LAO",2089,32164.9416506017,0.0243031962217639,8.89298565466521
"LAO",2090,32939.1902607028,0.0240711958539064,8.87247178343201
"LAO",2091,33727.3366643667,0.023927315681594,8.85157127655939
"LAO",2092,34529.4881249851,0.0237834214008903,8.83028707042153
"LAO",2093,35345.7484087346,0.0236395130097189,8.80862215091974
"LAO",2094,36176.2176394745,0.0234955905060048,8.78657955278411
"LAO",2095,37020.9921527566,0.0233516538876715,8.76416235886469
"LAO",2096,37881.7752824349,0.0232512172047299,8.7414867619001
"LAO",2097,38758.7676730389,0.0231507732693459,8.71855505424273
"LAO",2098,39652.1697513548,0.0230503220807348,8.69536955006397
"LAO",2099,40562.1816401036,0.0229498636381107,8.67193258496529
"LAO",2100,41489.0030697408,0.0228493979406881,8.64824651558628
"LBN",2010,7459.28900158778,NA,5.60935379898112
"LBN",2011,7830.11428363043,0.0497132209200788,5.65573992769061
"LBN",2012,8168.01116261706,0.0431535053955774,5.70097973018928
"LBN",2013,8466.88086018799,0.0365902655641288,5.74503960200233
"LBN",2014,8721.08625127272,0.0300234992416188,5.78788683857441
"LBN",2015,8925.62368224609,0.0234532058370043,5.82948968439047
"LBN",2016,9152.46665972173,0.02541480411356,5.87052606947109
"LBN",2017,9403.03169575533,0.0273767767039554,5.91098079423027
"LBN",2018,9678.90833131151,0.0293391157748322,5.950839
"LBN",2019,9981.74963255408,0.0312887870074015,5.99241153615176
"LBN",2020,10313.6047886842,0.033246191133453,6.03363834510741
"LBN",2021,10654.3872368554,0.0330420309051431,6.07430268477175
"LBN",2022,11004.2540210183,0.0328378137930552,6.11438928064838
"LBN",2023,11363.36178229,0.032633539773413,6.15388299620764
"LBN",2024,11731.8666144526,0.0324292088224256,6.19276884232613
"LBN",2025,12109.9239151172,0.032224820916289,6.23103198668805
"LBN",2026,12492.0702206154,0.0315564580072398,6.26805085416954
"LBN",2027,12877.9225279748,0.030887779250758,6.30380016304472
"LBN",2028,13267.0776926625,0.0302187844229018,6.33825538044328
"LBN",2029,13659.1128507044,0.0295494732995163,6.37139275029659
"LBN",2030,14053.5859216339,0.0288798456562365,6.40318932053352
"LBN",2031,14453.7840324473,0.0284765833464198,6.43325732438563
"LBN",2032,14859.546331008,0.0280730843666823,6.46157041118355
"LBN",2033,15270.7002971206,0.0276693485086152,6.48810365046395
"LBN",2034,15687.0616758402,0.0272653755635626,6.51283356844865
"LBN",2035,16108.4344329412,0.0268611653226278,6.53573818255915
"LBN",2036,16535.9095315968,0.0265373460366483,6.5571096071328
"LBN",2037,16969.3714021841,0.026213367323946,6.57693189653019
"LBN",2038,17408.6953455341,0.0258892290667561,6.59519019652615
"LBN",2039,17853.7474434052,0.0255649311471962,6.61187076281877
"LBN",2040,18304.3844816847,0.0252404734472687,6.62696097823322
"LBN",2041,18758.8844068636,0.0248301124593215,6.64055947408629
"LBN",2042,19216.9681628154,0.0244195628064203,6.65265658249233
"LBN",2043,19678.3449761379,0.0240088243584267,6.66324365078946
"LBN",2044,20142.7125337217,0.0235978969850825,6.67231305182723
"LBN",2045,20609.7571890439,0.0231867805560082,6.67985819309701
"LBN",2046,21078.7944943742,0.0227580218936121,6.68611615162018
"LBN",2047,21549.4649416853,0.0223290970191268,6.69108304407802
"LBN",2048,22021.3983496684,0.0219000058358831,6.69475573405801
"LBN",2049,22494.214249684,0.0214707482471377,6.69713183533191
"LBN",2050,22967.5223033478,0.0210413241560707,6.69820971441005
"LBN",2051,23445.0615789355,0.020791936948207,6.69810097033094
"LBN",2052,23926.6808502647,0.0205424613498113,6.69680545064669
"LBN",2053,24412.2225278212,0.0202928973138847,6.69432363370775
"LBN",2054,24901.5226798971,0.0200432447933923,6.69065662842541
"LBN",2055,25394.4110622249,0.0197935037412655,6.68580617347566
"LBN",2056,25889.7808639856,0.0195070403699034,6.67981704840505
"LBN",2057,26387.3948538275,0.0192204790166506,6.67269212503775
"LBN",2058,26887.0090285279,0.0189338196312268,6.66443485522685
"LBN",2059,27388.3727572685,0.0186470621633192,6.65504926807503
"LBN",2060,27891.2289385049,0.0183602065625796,6.64453996666418
"LBN",2061,28397.6483572694,0.0181569417353757,6.63261286788005
"LBN",2062,28907.4880636348,0.0179535889715647,6.61927536016899
"LBN",2063,29420.6002612608,0.0177501482140703,6.60453573372792
"LBN",2064,29936.8323367343,0.017546619405765,6.58840317192176
"LBN",2065,30456.0268944772,0.0173430024894734,6.57088774175027
"LBN",2066,30981.1823028033,0.0172430701530979,6.55227458129539
"LBN",2067,31512.295899172,0.017143102906068,6.53257309172409
"LBN",2068,32049.3631324179,0.017043100730088,6.51179321779545
"LBN",2069,32592.3775305294,0.0169430636068471,6.48994543948808
"LBN",2070,33141.3306688283,0.0168429915180239,6.46704076318388
"LBN",2071,33694.8398134031,0.0167014761750468,6.44319748066914
"LBN",2072,34252.8235318247,0.0165599160438701,6.41842642167566
"LBN",2073,34815.1970447342,0.0164183111032274,6.39273881646905
"LBN",2074,35381.8722162326,0.0162766613318399,6.36614628735401
"LBN",2075,35952.7575465229,0.0161349667084147,6.33866083990047
"LBN",2076,36526.6566680384,0.0159625898172888,6.31073032102666
"LBN",2077,37103.4192292997,0.0157901821265212,6.28236162038509
"LBN",2078,37682.8909185398,0.0156177436278588,6.25356171479364
"LBN",2079,38264.9135056851,0.0154452743130411,6.22433766537727
"LBN",2080,38849.3248884377,0.0152727741738081,6.19469661468453
"LBN",2081,39434.7277303677,0.0150685460715478,6.16471970775607
"LBN",2082,40020.8968159407,0.0148642863615274,6.13441316060633
"LBN",2083,40607.602964615,0.0146599950364084,6.10378323579826
"LBN",2084,41194.6131573857,0.0144556720888507,6.07283624029267
"LBN",2085,41781.6906692555,0.0142513175115109,6.04157852329078
"LBN",2086,42368.8254632828,0.0140524422210437,6.01020613802478
"LBN",2087,42955.7840499318,0.0138535486936677,5.97872253649274
"LBN",2088,43542.3296850428,0.0136546369268731,5.94713116814252
"LBN",2089,44128.2225118183,0.013455706918152,5.91543547925561
"LBN",2090,44713.2197079727,0.0132567586649943,5.88363891233476
"LBN",2091,45299.8309211107,0.0131194133853307,5.85183855846041
"LBN",2092,45887.9160398092,0.0129820599048744,5.82003632644643
"LBN",2093,46477.332473418,0.0128446982228918,5.78823411501378
"LBN",2094,47067.9351974621,0.0127073283386463,5.75643381261922
"LBN",2095,47659.5768013306,0.0125699502514054,5.72463729728651
"LBN",2096,48254.9386715326,0.0124919672007116,5.69294825855575
"LBN",2097,48853.9746252569,0.0124139822827645,5.66136685732827
"LBN",2098,49456.6370362689,0.0123359954974962,5.62989324977206
"LBN",2099,50062.8768315823,0.0122580068448408,5.59852758734057
"LBN",2100,50672.6434886539,0.0121800163247303,5.56727001679156
"LBR",2010,503.165618645752,NA,3.56734846306474
"LBR",2011,535.818627496636,0.0648951511010785,3.72783912446977
"LBR",2012,568.437018040933,0.0608758054879348,3.89014105703263
"LBR",2013,600.749963743694,0.0568452522921963,4.05386598592386
"LBR",2014,632.47162998437,0.0528034426219455,4.21860290247324
"LBR",2015,663.304832057958,0.0487503322075491,4.38391955669912
"LBR",2016,696.778501245497,0.0504649861869466,4.55101673751683
"LBR",2017,733.138575984235,0.0521831179833248,4.71960793873796
"LBR",2018,772.660897854021,0.0539083921709171,4.889391
"LBR",2019,815.236148648011,0.0551021164811594,5.06298069428023
"LBR",2020,861.451699241305,0.0566897710190335,5.23716704199121
"LBR",2021,911.86767895671,0.0585244416602888,5.41279331133204
"LBR",2022,966.910019289034,0.0603622012300069,5.58960369063371
"LBR",2023,1027.05477885075,0.0622030575357357,5.76733047919586
"LBR",2024,1092.83457518127,0.0640470184113553,5.94569460912716
"LBR",2025,1164.84591690999,0.0658940917171942,6.12440623454756
"LBR",2026,1240.15337313109,0.0646501439614215,6.30357351475611
"LBR",2027,1318.78437318097,0.0634042544684232,6.48292251760269
"LBR",2028,1400.75528683989,0.0621564186882204,6.66217063967651
"LBR",2029,1486.0705736968,0.0609066320566118,6.84102725303154
"LBR",2030,1574.72195029566,0.0596548899951115,7.01919440355629
"LBR",2031,1667.44228283448,0.0588804471299915,7.19764968961291
"LBR",2032,1764.32912868005,0.0581050671696288,7.37617932398383
"LBR",2033,1865.47590941434,0.0573287484121301,7.5545638133027
"LBR",2034,1970.97135006794,0.05655148915148,7.73257835380419
"LBR",2035,2080.89890217944,0.055773287677525,7.90999325384362
"LBR",2036,2196.5837561592,0.0555936926386007,8.08725932769331
"LBR",2037,2318.30505095013,0.0554139101000017,8.26418404377803
"LBR",2038,2446.35417249804,0.0552339397679475,8.44057099938045
"LBR",2039,2581.03522021062,0.055053781348043,8.61622025088828
"LBR",2040,2722.66548742589,0.0548734345452742,8.79092866106244
"LBR",2041,2871.94670982365,0.0548290721306675,8.96512946676554
"LBR",2042,3029.28536147426,0.0547846696153629,9.13865186162335
"LBR",2043,3195.10912964242,0.0547402269449642,9.31132251353617
"LBR",2044,3369.86800085701,0.0546957440649751,9.48296583289224
"LBR",2045,3554.03540144578,0.0546512209208012,9.65340425141997
"LBR",2046,3747.84301223484,0.0545317052019851,9.82231417793563
"LBR",2047,3951.77093737485,0.0544120776868935,9.98950745109241
"LBR",2048,4166.32182166919,0.0542923382185894,10.1547949773618
"LBR",2049,4392.02183489086,0.0541724866398434,10.3179870740613
"LBR",2050,4629.42169522922,0.0540525227931297,10.4788938199482
"LBR",2051,4878.79560965875,0.0538671848983912,10.6374776567969
"LBR",2052,5140.6975472523,0.0536816785427638,10.7935561013345
"LBR",2053,5415.70432121436,0.0534960034964607,10.9469472904952
"LBR",2054,5704.41638254171,0.05331015952928,11.0974703265476
"LBR",2055,6007.45863363486,0.0531241464105974,11.2449456253796
"LBR",2056,6324.9935495843,0.0528567794327555,11.3903466935233
"LBR",2057,6657.62004586633,0.0525892230046445,11.5335416431607
"LBR",2058,7005.95655947042,0.0523214769248317,11.674399208092
"LBR",2059,7370.64140642419,0.0520535409916003,11.8127889403595
"LBR",2060,7752.33313049377,0.0517854150029469,11.948581408017
"LBR",2061,8150.92988548706,0.0514163605051243,12.0815528140468
"LBR",2062,8567.01071466709,0.0510470381938717,12.2115731968672
"LBR",2063,9001.16495276946,0.0506774477775638,12.338514347732
"LBR",2064,9453.99185941194,0.0503075889641555,12.4622500189585
"LBR",2065,9926.10021354558,0.0499374614611738,12.582656130952
"LBR",2066,10417.4878477073,0.0495046013630993,12.6997056236273
"LBR",2067,10928.6889050448,0.0490714330374715,12.8132819733826
"LBR",2068,11460.2379968395,0.0486379561549521,12.9232712736726
"LBR",2069,12012.6692619002,0.048204170385735,13.0295624239629
"LBR",2070,12586.5153782909,0.0477700753995423,13.1320473154715
"LBR",2071,13181.226098993,0.0472498306980076,13.2314596513332
"LBR",2072,13797.1753159657,0.0467292808989719,13.3277165396668
"LBR",2073,14434.7210668921,0.046208425733969,13.4207372325608
"LBR",2074,15094.2039925267,0.0456872649342186,13.5104432383358
"LBR",2075,15775.9457645051,0.0451657982306255,13.5967584313564
"LBR",2076,16481.1369584489,0.0447004068390304,13.679398526277
"LBR",2077,17210.1755651962,0.0442347277730475,13.7582886664436
"LBR",2078,17963.4436222478,0.0437687607658617,13.8333570139755
