"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GEM-E3_092019","EN_NPi2020_1400","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.090931594765,"","","","",35043.18705673017,30307.165924799316,26215.23990983678,22895.45283768192,20790.808990608333,19276.594229189257,17927.352526851795,16652.46067885784,15135.07816990415,13325.793693024709,11196.3123438787,8756.897319263559,6016.018285156964,2944.774371632927,-3.293625923106447e-7,-3.6920755519531667e-7
"GEM-E3_092019","EN_NPi2020_1400","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455258,"","","","",104117.56698223596,118352.420389433,134047.03821225336,151639.31472597193,169361.7799001389,187841.35189954168,207822.2983094246,229560.73033346678,252996.21285246138,278503.4539391744,305951.87714346254,335076.9230053877,365959.8381834533,398235.4310828554,431473.4365776157,470105.14790979127
"GEM-E3_092019","EN_NPi2020_1400f","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.090931594765,"","","","",35073.27278687674,30365.242050261208,26298.670026062635,23001.03024653605,20916.606515647185,19415.656415260164,18082.841361345487,16828.2703920243,15333.11116157097,13547.665131843934,11443.30078116399,9030.511204199973,6318.4925004972465,3278.3602058867427,-114.74796150118345,-3891.910801003655
"GEM-E3_092019","EN_NPi2020_1400f","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455258,"","","","",104118.06589747878,118356.37460899849,134054.0879077731,151644.0031940109,169374.5454062387,187860.80025386828,207846.05868562846,229593.30241935587,253047.90950157112,278532.36610711797,305992.1559180706,335124.5644366395,366019.22111793683,398307.05847736413,431071.28837617807,465860.26117233397
"GEM-E3_092019","EN_NPi2020_1800","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.090931594765,"","","","",35859.9407442684,31883.7901050296,28480.162673748164,25761.620206395004,24205.90285619004,23051.79106540991,22148.49252675451,21425.262629677105,20511.18755501977,19349.058374737928,17901.441850427243,16184.842341222407,14227.450401389087,12000.810536526436,9493.330147158333,6663.420536809521
"GEM-E3_092019","EN_NPi2020_1800","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455258,"","","","",104095.50888958143,118385.19778479093,134210.2607367374,151884.93130396228,169865.8144429813,188517.41089457576,208767.64117546953,230749.20444854253,254562.26720271088,280262.91544365423,307838.17768039217,337009.5429290829,368232.7454274169,401351.5584401011,435721.24080907094,471826.70437146473
"GEM-E3_092019","EN_NPi2020_1800f","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.090931594765,"","","","",35859.9407442684,31883.7901050296,28480.162673748164,25761.620206395004,24205.90285619004,23051.79106540991,22148.49252675451,21425.262629677105,20511.18755501977,19349.058374737928,17901.441850427243,16184.842341222407,14227.450401389087,12000.810536526436,9493.330147158333,6663.420536809521
"GEM-E3_092019","EN_NPi2020_1800f","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455258,"","","","",104095.50888958143,118385.19778479093,134210.2607367374,151884.93130396228,169865.8144429813,188517.41089457576,208767.64117546953,230749.20444854253,254562.26720271088,280262.91544365423,307838.17768039217,337009.5429290829,368232.7454274169,401351.5584401011,435721.24080907094,471826.70437146473
"GEM-E3_092019","EN_NPi2020_400","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.09093159576,"","","","",26706.917205112033,14375.818119933083,3600.2673435531483,1800.1336720334134,4.5781689550494775e-10,-2.1539813133131247e-7,1.9204708223696798e-7,7.636572263436392e-8,2.708384272409603e-8,-3.167770046275109e-8,-5.695301297237165e-8,-3.9721999200992286e-7,1.810440153349191e-8,5.007950676372275e-7,-3.384739102330059e-7,-3.7957215681672096e-7
"GEM-E3_092019","EN_NPi2020_400","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455408,"","","","",102600.06580048784,114814.60311875782,125100.67499435562,148445.62195053592,165098.22022591336,183756.33136446582,204134.03485652088,226415.40111816215,249899.30516326745,275680.321276135,303601.2282578386,333359.2029526393,365317.61154346215,399072.5768444154,433874.8401022789,471037.64224719856
"GEM-E3_092019","EN_NPi2020_400f","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.09093159576,"","","","",29015.759838155653,18808.611685200467,9927.546362634384,7678.08958166691,5349.460592975699,4387.128282827337,2911.984882255253,1868.01018276892,675.5901675545138,-1178.2884316090626,-3196.6815349585177,-4381.233643574903,-5747.008286497446,-7306.326356343594,-7582.595839093556,-7911.518572707432
"GEM-E3_092019","EN_NPi2020_400f","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455408,"","","","",103219.23576388828,115750.56809829621,131239.13752856932,148371.90007749293,165838.18049697805,184728.54840918764,204091.64358505982,226246.23517143886,249210.6004901258,274044.9246272399,302812.6614992173,332040.3203662012,363826.3414833784,397265.55119169893,432308.0809200483,469323.75696243864
"GEM-E3_092019","EN_NPi2020_500","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.09093159576,"","","","",29685.822795469252,20095.07907930339,11763.823651293736,4938.410812592248,6.95331436872948e-9,-2.1546429707086645e-7,1.9214667190681212e-7,7.630887921550311e-8,2.7101123123429716e-8,-3.170998752466403e-8,-5.6977114581968635e-8,-3.973136699642055e-7,1.8106220522895455e-8,5.007832442061044e-7,-3.3844207791844383e-7,-3.7951576814521104e-7
"GEM-E3_092019","EN_NPi2020_500","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455408,"","","","",103436.87040625683,116799.374279351,131368.9368722068,146075.15230091597,164357.33120329547,182787.79727512377,204440.0861450444,226520.46585560223,250064.65048416905,275829.2684631085,303766.60709211783,333534.78459248604,365520.1672303388,399301.2522021444,434110.3185607353,471279.6397130594
"GEM-E3_092019","EN_NPi2020_500f","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.09093159576,"","","","",31547.82958995934,23669.983500665214,16866.569223777133,10434.171478576485,5396.730236940571,4460.283839983282,3014.231156400114,2004.020615610219,849.2200887075273,-963.280682227396,-2936.8182715840207,-4072.7944055136854,-5385.370375110338,-6886.682640916864,-7099.332446151204,-7359.37428479138
"GEM-E3_092019","EN_NPi2020_500f","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455408,"","","","",103666.34161291274,117253.2450352642,131709.72803771548,148824.844696902,165228.43694042074,185478.23170958736,205151.09457868602,227090.15815890685,249902.01594587113,274476.95983638265,302806.4177701335,331562.0395293567,362783.2609140193,395780.5359942187,430329.3400498114,467500.74840964103
"GEM-E3_092019","EN_NPi2020_600","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.09093159576,"","","","",31010.652779386237,22638.64690144145,15394.460421689913,9497.546122426276,5254.267194436138,2687.5629188147373,1.9213575797039084e-7,7.633389031980187e-8,2.709430191316642e-8,-3.1719537219032645e-8,-5.695301297237165e-8,-3.972663762397133e-7,1.806711225071922e-8,5.007786967325956e-7,-3.383993316674605e-7,-3.795003067352809e-7
