"","0","10","20","30","40","50","60","70","80","90","100","110","120","130","140","150","160","170","180","190","200"
"750",0.823595404995375,0.824442069280515,0.824215745431341,0.824079045261039,0.824032657126925,0.824359363625587,0.824383128743856,0.823616371640039,0.82379014954781,0.823358736982315,0.823726996832896,0.823190115595217,0.823354109933198,0.823287107081155,0.822492248803235,0.822340489624799,0.822605675036822,0.822111918816211,0.822587157476336,0.82225434849176,0.821742799594444
"760",0.823768463352383,0.823770039427169,0.824135386043007,0.824187806895186,0.823799084668944,0.824023210467338,0.823759485482004,0.824132719331787,0.823491599011115,0.823571220036566,0.823364768995602,0.823367580099085,0.823018105887962,0.822629196660885,0.822595004323979,0.822563821531473,0.822459793943108,0.822135392408546,0.822069928543063,0.822325220298517,0.821688254088544
"770",0.823592850488958,0.823977075426065,0.823920053488038,0.824073535200183,0.823689202475507,0.823693285887869,0.823765410734335,0.823757800456629,0.823644114360758,0.823345441855445,0.823178297341155,0.823129348144095,0.823098479867468,0.822917518227009,0.822540686092901,0.822417349845542,0.822430515547827,0.822157500420749,0.821728023143907,0.821701823724389,0.821187527162074
"780",0.823695786952701,0.823816216987443,0.823702953542403,0.823718025647419,0.824191028476464,0.823565770850882,0.823677334689181,0.823366328030074,0.823094421737765,0.823472475434138,0.822796998035072,0.82284262048586,0.822567907805376,0.822951628431916,0.822613664882465,0.822733464668407,0.822630609775259,0.822174802208152,0.821613735232806,0.821697335439855,0.821739295132363
"790",0.823376996492329,0.823654670938179,0.823455455512996,0.823542633349838,0.823587125026254,0.823540860139717,0.823709174067577,0.82331101815746,0.82283316410207,0.823013018861376,0.82303613301444,0.822406469969911,0.822685732409287,0.822387240367416,0.822470468476829,0.822320454501828,0.821972914996373,0.821977836458865,0.821635447496178,0.821793813908719,0.821601627459478
"800",0.823320594136548,0.823870709684947,0.823654632200224,0.823552902250423,0.823334608240759,0.823833471615007,0.82332798224081,0.823328357748115,0.823232183860107,0.823049918963217,0.822872007992191,0.822501914849937,0.822781973505026,0.822778950855403,0.821809160834654,0.821675448119713,0.821976986908411,0.821586721761419,0.821747855254149,0.821652175417578,0.821455300188208
"810",0.823279781832352,0.823285955022434,0.823392620611593,0.82341443333408,0.823326100045303,0.823106753788302,0.823182812958967,0.823261245722575,0.822992016765683,0.822422224038574,0.823190364674923,0.822688522304713,0.822210287202912,0.822752707885249,0.821863080526812,0.822237947514214,0.821446013086701,0.821618982097806,0.821516927982225,0.821210367528023,0.821557312210659
"820",0.822936630370379,0.823354584778269,0.823267194691567,0.823065630562415,0.823129804996476,0.823174115563889,0.823108588732468,0.822925782494923,0.822965084137513,0.822313782619602,0.822351269832885,0.822445205775379,0.822429642154391,0.822194811883444,0.821872686310599,0.821695432414627,0.821890852703931,0.821293840982614,0.82103827273767,0.82102254681269,0.820915588450255
"830",0.823158812934863,0.823334464432396,0.823283847178827,0.822948913838787,0.823294762100269,0.822491868120967,0.823307644998968,0.822539128525595,0.822230685354359,0.822816079230613,0.822445825292456,0.822400336228038,0.822088370193065,0.822203085898341,0.821640752955594,0.82156483591292,0.821398107675428,0.821626603224408,0.821894305138281,0.821128770750831,0.821026925443272
"840",0.822888871398754,0.822947877800917,0.823174444268722,0.823202551930823,0.82326221733713,0.822855959231515,0.822732456912446,0.823171356004315,0.821998518753882,0.822423855491739,0.822345661516208,0.82235255371482,0.822306587401543,0.821661733536685,0.821577150709374,0.821812625310275,0.821563626273577,0.82125043735194,0.820851229020275,0.820937623223758,0.821189743405302
"850",0.822902258976861,0.823050095092308,0.823037156200964,0.823522918377405,0.822859704380247,0.822872859871373,0.822666276032294,0.822669563489499,0.822899051578214,0.822267134089971,0.822461832927812,0.822066123126443,0.822042152230287,0.821692927410865,0.821504196611671,0.821133783269205,0.821284640651538,0.821126554438786,0.820952904635031,0.820299232124219,0.82064582649373
"860",0.822769383632234,0.823274397834925,0.822672266050415,0.823136110254265,0.822976251296941,0.822526607120558,0.822437030252056,0.82239604857238,0.822483383344754,0.822112577746531,0.822081450575636,0.821992325104751,0.821982568948143,0.821770238330157,0.821350261251652,0.821438756785191,0.821242054703071,0.820205597694546,0.820820039845307,0.820593195378133,0.820600029300441
