"","0","10","20","30","40","50","60","70","80","90","100","110","120","130","140","150","160","170","180","190","200"
"750",0.751890489029242,0.752593542259385,0.752692506306043,0.753017845404762,0.753454963359316,0.753417971546433,0.753522941398402,0.753864551765742,0.753970116583851,0.754329260934752,0.754266128807511,0.754483427537525,0.754581756761404,0.754707366041283,0.754632231254526,0.755083912102971,0.754755059893859,0.755040761452931,0.755203447979144,0.755302860577757,0.7555093329454
"760",0.752244425026713,0.752876785012571,0.753064872523461,0.75293630533841,0.753200590483504,0.753567708515722,0.753684239948666,0.753474597291809,0.75399372420188,0.754307626162153,0.754177985854315,0.754874678058755,0.754678734121336,0.75452717006022,0.754732155715914,0.754656167264892,0.755153044717253,0.755514123491579,0.755637577210676,0.755544029365964,0.755658789786378
"770",0.752378158880061,0.752951828166841,0.753347719287027,0.753290498946709,0.753586984605067,0.753598809989088,0.754053383546862,0.754149074048361,0.754409766910878,0.75428349594517,0.754403279106212,0.754742465176498,0.755026002194772,0.754919526097721,0.755048966444583,0.755207140813814,0.755136194973991,0.755326529470127,0.755158972225885,0.755553182589837,0.755712314962059
"780",0.752399429222644,0.752848132483559,0.753644839880143,0.753562149306017,0.753673398151387,0.754041037872066,0.753783462538189,0.75415623702893,0.754445919783842,0.754441444235128,0.754440868852977,0.754590671978816,0.755015875545419,0.75493718584779,0.754753615789183,0.755413023072506,0.755593481290588,0.755477229000808,0.755733069219063,0.755812777706029,0.755733801858553
"790",0.752834408426513,0.753383414496832,0.753505016182889,0.753830942860336,0.753768874817618,0.754173439474533,0.754029548080368,0.754347380709824,0.754432572908779,0.754802587477117,0.754901421898081,0.755050912736117,0.755011188649971,0.754726317302478,0.754866794699158,0.755460921703405,0.755430839509451,0.755879659762015,0.755837746414147,0.755705353272258,0.755853070791738
"800",0.752993486407185,0.753545880807725,0.753701156176639,0.753955880274124,0.754061923602288,0.754345862660468,0.753895021451421,0.754589518403341,0.754361391162275,0.754603466928313,0.754846143005697,0.755183179011881,0.755432161779956,0.75498096187833,0.755212300888501,0.75508296479628,0.755705741845255,0.755611098417501,0.755807013228202,0.755762602553762,0.755574445321773
"810",0.753315207671208,0.753487966650158,0.75412089056848,0.753889744646794,0.753956461295654,0.754168154424523,0.75435262134774,0.754682386193837,0.755019047420103,0.755140850867128,0.754959526265541,0.754926781136784,0.755403836267611,0.755693287168251,0.755335328525725,0.75553155323796,0.755716179887301,0.75602381394722,0.755793906863633,0.755543328923591,0.756049650458835
"820",0.753142230161809,0.75373850571004,0.753907302019856,0.754138125250052,0.754128431041874,0.754635010492499,0.754409280336563,0.754965990833622,0.755011827684637,0.755105814065529,0.755062532086465,0.75525142876275,0.755071346184298,0.755347764325785,0.755512545257919,0.755331206314604,0.755829884130227,0.755768596104524,0.755976902419105,0.756131103311103,0.75632343077861
"830",0.753646560512964,0.754181487836936,0.753731365069576,0.754374539494004,0.754253418152566,0.754463883994571,0.754898584216303,0.75496432371478,0.755002082067801,0.755439532506907,0.75525191948884,0.754914137684701,0.755462610372216,0.755500593668458,0.755554868774493,0.755748072615244,0.755698335676136,0.756012442552281,0.755671674969372,0.755839427465348,0.75586773062784
"840",0.75375049930649,0.754048822833815,0.754138936470511,0.754346287750704,0.754539457110302,0.755068341634497,0.755183573021937,0.75507403643747,0.754908111726745,0.75538157914055,0.755468628691846,0.755565221512812,0.75568109392043,0.755775918324462,0.755495495900221,0.756250806114207,0.756001033385762,0.756032329015323,0.756104657642915,0.756184393683741,0.756295939805973
"850",0.753942487257376,0.754451100518858,0.754184405525544,0.754683718690403,0.754627761012554,0.755077167113114,0.755096146526388,0.75516351755362,0.755562220321254,0.755197365745327,0.755245641602414,0.755691815080771,0.755541090197193,0.755779483883504,0.755825761272021,0.755957624080974,0.755941180655218,0.755799641596188,0.756089479763028,0.756083529828341,0.756280842396029
"860",0.754394079570321,0.754594893419483,0.754503003001195,0.754737736737296,0.754688102348518,0.754903435930384,0.75470894184333,0.75528229685924,0.755408342832986,0.755254544937517,0.755357429321855,0.75595646098983,0.755788550350579,0.755860739815505,0.756090572037462,0.756046138901329,0.75583778967012,0.756468161527116,0.756181263309082,0.755981240017734,0.755918081652873
"870",0.754247894570326,0.754794525916579,0.754499845569468,0.754863257705034,0.754949371609557,0.755347849292026,0.755317194343219,0.755430070450227,0.755366801590826,0.755277858781829,0.75595860914564,0.75608414912677,0.755765042952153,0.755928630888064,0.756234306466967,0.756017182774019,0.75601288600214,0.756033339314753,0.756287194528823,0.756156072958784,0.75616320581037
"880",0.754418049329909,0.754655968113336,0.754985352931305,0.754902560197615,0.754885926839008,0.755507119768543,0.75515943621174,0.755722736484663,0.755643149464382,0.755922301586397,0.755512892375183,0.755747161418587,0.7561763891584,0.755893679135734,0.756029833785573,0.755927992887454,0.756362625866792,0.756311499647775,0.756164848033988,0.756363900406954,0.756352547469189
"890",0.754993347043555,0.754818614893218,0.754949223223214,0.754960348406102,0.755060705791048,0.755371043404851,0.755468437059291,0.755559800506187,0.755561464258508,0.75594573546571,0.755772757039377,0.755997254624876,0.75617995459534,0.756095493496279,0.756114572889078,0.756127992004056,0.756496208074377,0.756354674940306,0.756406668470594,0.756411548530569,0.756213757148586
"900",0.754380214442213,0.754969720201506,0.755407176164156,0.755261610548434,0.755662320066611,0.755480107822119,0.755705661065796,0.755878474608658,0.756010536048827,0.755936047509744,0.755775121748971,0.75593117366499,0.756143334159047,0.756017170532466,0.756675119297775,0.756547996086672,0.756114476555038,0.756493379364132,0.756814582502447,0.756250246159226,0.756704092112591
"910",0.754950613253028,0.754859430121098,0.755274203143332,0.755163631790738,0.755368094905783,0.755612677551576,0.755706764074026,0.75591398699151,0.755852238428079,0.755788211912171,0.755930652880293,0.756078853952788,0.756047590210373,0.756097824764025,0.75649076596502,0.756490512647097,0.756313373316361,0.756645735905426,0.75642051261798,0.7569984770216,0.756647990624953
"920",0.75482171899853,0.755426070241067,0.755704294202915,0.755799952268722,0.755215981736306,0.755835143413827,0.755696931120056,0.75562332946169,0.755613237106913,0.75622039968225,0.756140216588371,0.756034584297975,0.756381230640605,0.756508454263304,0.756635198956436,0.756556387332221,0.756453440018678,0.756790485260753,0.75653478369017,0.756833450281261,0.756886584110095
"930",0.755058147801417,0.755081930210477,0.75556367990387,0.755335343338431,0.755405566225572,0.755806266188665,0.756230024049304,0.755779154878302,0.755802383560545,0.756249786681411,0.755903832212798,0.756239008814285,0.75653318860725,0.75576588888254,0.756855966347049,0.756339630767511,0.756640305067351,0.756722116905154,0.756710798063855,0.756717046738989,0.756701677253374
